Product_Category,Store_Location,Holiday_Season,Discount_Percentage,Advertising_Spend,Customer_Rating,Weather,Number_of_Employees,Store_Area_sqft,Average_Transaction_Value,Number_of_Customers,Stock_Availability,Competitor_Proximity_km,Marketing_Channel,Operating_Hours_per_Week,Store_Age_Years,Price_Sensitivity,Loyalty_Customers_Percentage,Online_vs_Offline_Sales_Ratio,Average_Product_Age_days,Weekend_Sales_Percentage,Regional_Economy_Index,Store_Rent_Cost,Competitor_Discount_Percentage,Local_Events,Monthly_Inventory_Cost,Sales_Revenue
Electronics,Urban,0,17.83843558116363,6223.928452943878,3.99479391375662,Rainy,44,3973,122.66000172219997,507,81.70459725399195,1.2716188038069915,Billboard,58,28,0.1333965889408093,26.614727631807806,0.3526860611154208,336,74.48419841493757,0.4123175780831248,13127.318164241738,30.42907989378226,1,21809.57276514049,64551.27841746286
Grocery,Urban,0,37.87322227253589,5686.95501530683,1.8525684772557467,Sunny,5,3622,262.81348047745746,581,99.23221846866832,9.964860000490882,Social Media,56,38,0.8799054333077924,82.94335522932818,7.299920120068222,232,26.750506675661818,0.2356886639246012,8430.263589884842,41.52297952146807,0,21755.318521169644,98830.03352687752
Furniture,Rural,1,14.753617463215468,6989.226944735512,4.4687094178054085,Sunny,8,3964,134.2119390960233,611,56.91326719384355,7.893777996426692,Radio,63,13,0.5107132869450313,23.98714314524586,8.327019398808126,184,33.42315441227555,0.8325121685267926,10847.259437395278,11.840088503022534,0,8895.02193907585,184115.75534434183
Clothing,Urban,1,14.94285676295154,11369.39680412665,4.823372588700655,Rainy,34,1152,470.8632775404444,725,71.48685044648893,4.146536263905413,Radio,75,17,0.082293541017976,76.75382766754757,1.3376355321465168,359,25.39802923229072,0.6220845058066211,10392.072228167375,11.05318775425923,0,13615.000404286951,86715.7348648724
Electronics,Urban,0,5.352858927709303,14286.79823831552,1.946861223379479,Sunny,16,1120,453.9125442838696,141,71.24153683216556,8.251140021766789,Billboard,71,15,0.6167241127000735,22.017191637354063,1.4410402876014392,275,31.14079022797245,0.0374319774530701,14327.652077676572,30.444309155963523,1,46357.51523972368,48529.73141288196
Toys,Suburban,0,22.002902325469936,13420.07439590631,4.530461830068983,Rainy,39,4290,287.73499145512835,649,70.85266018514604,6.837978314179618,Email,97,36,0.0091099438822016,62.6979467381925,8.240017596998227,32,76.78926042666522,0.8199170193786884,8494.635727447512,40.8989638212747,0,7910.764535824905,36810.528421445415
Electronics,Suburban,0,36.48559532487111,16250.497489638852,1.3879150500643815,Rainy,17,2145,183.6677560738192,118,83.18991960213341,7.92075011974135,Radio,95,28,0.7760221784402446,22.043265061162884,9.226883148280823,177,61.1225998037358,0.1060377560285914,2445.458891131731,12.481016892178792,1,48466.27779043893,94117.99700813393
Toys,Suburban,1,47.011040278564245,17775.322912199787,1.2228273444609807,Rainy,35,2743,196.76197219702044,86,74.49140302733612,8.170543137899934,TV,97,15,0.6505849866461234,83.84686553915435,7.928472883074081,65,42.47037350697792,0.4036964335325592,15879.835694865646,46.613132562151954,1,25732.188960544623,161132.09996737918
Grocery,Suburban,1,30.189849596454803,16413.541325695347,1.5168952004109977,Snowy,42,3991,211.80761874080352,814,75.87162799064815,0.9388139645741472,Radio,85,46,0.2126247493635072,55.200662612226495,2.0873749967783426,198,87.7216821665725,0.5712569016303779,13854.633564900048,46.36936783407745,0,23373.731963574723,61813.718921255975
Furniture,Urban,1,43.15677688678695,869.4353657999143,1.230964317868144,Rainy,47,4211,366.5138678461226,813,71.61779960733824,6.267431588112147,TV,98,11,0.3747509161760937,36.34190713120701,4.174060072398787,27,47.1889221703659,0.0076512456612179,19027.407381418627,10.026833595396669,1,9557.280653631373,104941.91464997536
Grocery,Rural,1,41.12473246451136,14850.40009426378,4.380048948623104,Cloudy,27,4188,231.30310780423056,189,99.58497305092811,0.1671769744705931,Billboard,91,31,0.0078066944888902,21.225821997087596,6.048340016072549,151,87.5807977007081,0.6529081054429361,8859.965429033326,13.189220602840784,0,33415.52127364156,122586.61312239707
Clothing,Urban,1,8.667152648764043,4563.791685557466,1.2362005778330878,Sunny,8,1879,429.7976737878897,916,96.37806744095212,0.5302168383815892,Email,75,4,0.693683814971205,39.69537889167952,1.6869053908262044,303,25.726953832868816,0.659702939560257,2025.0103097663468,35.029940547408074,0,23532.430399750145,92841.73027328998
Electronics,Urban,0,24.290871445631574,3092.096832805661,2.086656765454622,Snowy,20,4743,472.6064451058786,942,65.38620946821855,9.049402089652824,TV,67,35,0.3226681375097192,66.40160278950493,2.1849646770618323,268,82.37107416919595,0.6525263171326467,2871.570234083238,47.5866554512213,1,19162.49032774784,42379.59706389143
Toys,Urban,0,5.846176776269574,12950.531303583142,1.4150253741434256,Sunny,11,2545,174.6136151556776,729,55.57969623833336,5.322880841432374,TV,53,34,0.5715889152967192,40.79607071428377,2.9005721134786944,85,11.105776327799576,0.1634679381062771,15579.73109246002,35.494134438815735,1,13961.294710679304,184740.4071972968
Toys,Suburban,1,34.10765807808175,6734.992310450051,2.18168814525506,Snowy,26,3548,284.74029587408324,615,91.98823620193014,7.385429660098396,Radio,97,27,0.9567276279144628,29.687530887635525,5.144181375879281,66,53.6242561892606,0.2557323267735494,1821.2670141827375,22.2450024910269,1,4257.853347728727,115262.60087072436
Electronics,Suburban,1,47.4949834123038,1613.7846857236436,1.362237870403682,Cloudy,33,1888,56.57770304795657,947,99.85851257128624,8.401159805387145,TV,75,10,0.299466712947585,56.19275586350538,5.156968383057721,133,43.844191543361184,0.2473758195327402,18202.609826121065,8.450067321325156,0,26447.07771100369,147181.20486320768
Electronics,Suburban,0,6.854472903937825,3183.779820768046,3.672013002972056,Snowy,15,901,108.2298334055159,227,64.63044470198227,9.500908998889392,Billboard,45,30,0.9902378840873184,43.42574822696957,8.16151574154077,82,52.00702763775834,0.960066983179637,5992.177170256115,23.050492441981056,0,16332.5083198732,129028.38606039692
Clothing,Rural,0,36.69415654012707,518.1236289642408,1.5333072653703006,Snowy,37,3153,212.59822568797844,858,67.88924629208832,8.70659319443568,Billboard,48,45,0.6327283860075664,23.264498882423386,7.554800986807493,319,54.27558655581592,0.0675281872258772,18028.141291296837,30.33838959852772,0,35685.39494713584,199619.3642368769
Grocery,Urban,0,31.61190754339305,18112.86073322179,4.407383703355551,Snowy,33,4824,111.03933079187163,862,97.08165907426014,4.884783342103209,Billboard,60,20,0.2420886662855049,22.319039222196544,9.145983183588426,328,41.12250832541688,0.4287615077035039,15583.38355161845,16.547595947832516,1,36452.59548070847,93980.47621553791
Toys,Rural,0,29.180251850404986,980.0506849041524,4.268764202906564,Sunny,43,4423,439.5146404864716,920,85.5564759001545,3.426106043067064,Radio,51,29,0.4367778830212577,66.59695921774838,8.345727055963504,98,89.85582775088761,0.8712539058201941,17488.420207687956,25.51289106000449,0,17273.243565352022,87869.61279332322
Clothing,Suburban,1,19.50601173441696,4584.387505435466,1.0546467418824377,Rainy,16,767,87.56026546895805,667,64.7819165889818,1.629483038439778,Email,97,29,0.7404531223835897,87.97375164130051,2.6133877282259816,73,88.12057522405007,0.769465994447716,4673.773989514332,6.510706416435297,0,33786.91349477128,75227.27388755122
Grocery,Rural,0,17.756582387690628,8617.124223414194,4.582905422060458,Sunny,11,4721,233.27380256101503,186,79.05232456419576,4.063182676624072,Radio,69,23,0.4464779076830812,28.64752566896451,3.379838016109599,327,86.93963013636761,0.8224421246489267,12116.02316836458,22.60940522562932,0,13675.08677369522,75517.54957135122
Clothing,Urban,1,2.2624594509443927,7453.140856040972,1.1157772669734682,Rainy,43,2225,306.7926278253391,239,97.2114789682128,3.7282864336955184,Billboard,70,21,0.0685075673415523,71.8518880665192,5.054190111962084,30,88.32680379012703,0.972293584122333,2324.9880754122405,4.5387909464777,0,36631.51258586549,58775.19108986116
Toys,Urban,0,10.895435412600673,18278.654599799127,1.9585831398302265,Sunny,46,1612,349.01331499881377,689,90.59065534728892,5.639790935363147,Radio,79,48,0.1686036613825423,17.008536196037216,0.2412842321800815,125,73.44099190155188,0.3872618122731889,4444.474967017832,2.45443749744953,1,1787.7801317158778,196222.87440357663
Electronics,Suburban,0,0.7588441143413449,1285.6344418235713,1.1295565511039802,Cloudy,30,3175,197.7039911659883,391,87.09163568643298,6.6885431466964125,Billboard,95,43,0.7912977457839455,40.526073524174535,9.04862986220884,210,89.08723832210656,0.3096552743804611,6543.093433076735,42.86199577996637,0,8428.829582280327,174802.49668887284
Electronics,Suburban,0,29.070855279101025,10488.186799702506,2.343373948157264,Cloudy,44,1780,435.858543675117,608,86.84981558635113,9.78542221680597,Social Media,43,10,0.6483730757180614,50.53505222466056,0.5390077043671584,272,81.38881802201135,0.0306594901501973,14945.84553444545,10.254079207303748,1,13005.424433464374,66751.23596665716
Grocery,Rural,1,5.292661793895443,13769.349519225292,3.0554661028530865,Snowy,13,1732,288.4763840281836,54,58.90101621461352,7.311023242397251,Social Media,70,41,0.5698254773321337,31.499755623181464,3.2921685810847,213,43.27461096259369,0.150019361789862,981.9303980754246,28.757766456396663,0,38873.83886233881,64519.66370671794
Furniture,Suburban,1,43.650969701485806,18668.110486782796,4.186579476060553,Cloudy,45,4876,225.3588124193004,306,91.23406196139685,6.47311047118494,TV,66,12,0.1676219707554013,52.36627332114004,5.734830432844426,133,72.78216867067262,0.5620146545430241,18110.78701600666,7.449137920499621,0,4252.436401136018,25189.127501085684
Grocery,Suburban,0,26.157151034858263,12597.23941641256,2.3519262018793445,Snowy,38,2363,42.947910685497945,861,63.805931622172906,3.4174150992565915,Email,97,30,0.8377574453503394,80.60915421310835,5.226629747207971,157,82.96542761005006,0.15766059505334,1880.6685174019733,13.126378545464569,0,10214.800042061015,176021.0177993511
Furniture,Urban,1,34.98449545293542,16173.227102229372,3.821960098692467,Rainy,49,4984,237.6978395381309,711,96.51833289507648,0.4415883773334272,Social Media,96,33,0.96074010958625,85.55503698839948,6.57915293897616,47,67.0084858869674,0.7363050159809107,7841.558809220229,18.066970988474218,1,18572.58116975451,77494.37991118818
Clothing,Suburban,1,20.542854592024824,2132.6362879842936,1.7500178284759214,Cloudy,17,1116,412.1605619997079,855,68.23199955068915,2.9524387756614487,Billboard,64,18,0.0408870974906695,18.04455634984396,5.322449735412669,357,43.82258724524832,0.0372326049159374,2081.24775240739,7.183821817738512,1,1449.574713492634,116660.00146829992
Clothing,Suburban,0,28.028990450052437,8025.820463270084,4.002393826976506,Rainy,40,646,311.1250989284446,292,92.88301985211282,7.707634214550215,Radio,44,14,0.0780318706538553,31.747674718736185,2.3671141144600405,363,15.26321936131402,0.2594880232378819,15494.872940515788,2.298114850555516,1,38343.92779334602,180573.6571317816
Toys,Urban,0,47.132958848331526,7791.969122341816,1.9439864236369504,Sunny,29,4177,417.759602327268,836,63.31167472589007,2.1321922139576373,Radio,45,22,0.8847245033145648,88.330713401418,2.090674059159332,22,74.77575496484701,0.6954531233884886,3255.6419813537573,43.85799010090055,0,28445.15233393459,84579.62645247011
Furniture,Urban,1,4.136701981183538,17782.620220886492,1.5741790237750717,Rainy,28,788,252.06571859365977,769,75.72634682911203,7.150663117373733,TV,44,21,0.8155522540321283,31.633472832179493,9.081745983847435,83,86.21942985011762,0.2555028242390638,17752.759750117923,0.5916417939886065,0,45133.289963980846,162339.26846745415
Toys,Rural,1,12.696888596184808,3451.7378396338613,1.7416354014962172,Sunny,48,1909,68.0462354962961,464,55.34426477445303,5.839820441437217,Radio,90,1,0.6179344555112937,65.41658809147529,2.7132706936823667,234,38.99706081839411,0.728760464224464,10839.32873853476,3.066049141753391,1,2520.5205947023264,88905.69711850764
Electronics,Suburban,1,38.999416345527216,3461.7803605642903,1.7282525155274215,Rainy,21,513,16.683524459581726,676,83.0059451498087,1.8013830105296025,Social Media,66,49,0.944965208986138,30.27629550962917,2.8816746154071837,60,22.15248407911517,0.995863875430702,18995.219979380225,40.25360804140512,0,14298.143504549693,141683.48310846178
Furniture,Urban,0,4.936860344133293,6906.88392277307,3.0514515175079646,Rainy,6,756,158.57757789210967,756,91.80396375834192,2.6900855822891168,Radio,47,43,0.6464305779920032,38.50924746568306,4.188233671393411,188,36.12030715764446,0.7970839554491036,6162.037799759809,14.1004168386528,0,36831.33121439841,89080.95940247532
Grocery,Rural,0,3.7830551952055433,1562.0879236533328,4.379190324752584,Cloudy,17,2221,352.0153310339183,392,85.9223640651208,5.013405674516117,Social Media,48,15,0.2159852757295033,25.3023190317518,1.4804394387847422,58,56.6097886542597,0.3418354587610025,9359.164961628623,36.14101505573487,1,34082.32155299975,81588.03123816506
Electronics,Rural,1,18.07706993770193,4057.931792723556,1.3184203079700223,Rainy,35,1923,397.22735293143,731,76.16292564693286,4.24190958056769,Social Media,54,36,0.7286423237169002,78.50401549577161,5.12200115979008,259,35.354320262578895,0.9005919006282612,14037.81576542677,7.311287460895688,0,12909.814589630689,198188.30171457207
Electronics,Suburban,0,4.608397923621616,19321.587951641835,3.82782527397369,Cloudy,33,3490,154.91888896396142,428,52.255793930072976,7.807782090712919,Email,75,47,0.6457103447456373,80.61190110556032,6.6838144408511,162,58.84949841570831,0.0511797356682094,16722.30959513373,11.864087429835967,0,30188.699013435045,124408.21919069711
Grocery,Suburban,0,29.253922110310157,8849.58682740987,3.617385838611431,Cloudy,32,1695,252.87042123279107,643,96.67205035854292,7.370605961178145,TV,96,22,0.9857447020100294,33.75300063323452,7.881404871565932,301,87.34817857957044,0.7250068244473121,8716.463211039332,28.638825829849672,0,39894.12500227993,76641.28041648095
Electronics,Rural,1,11.313762540829993,12824.37456423751,4.49007980731745,Snowy,31,4865,216.3482631727,715,85.27447742893173,5.788287584382869,Billboard,80,32,0.2138957363747917,75.8871859336504,7.143396994455868,306,63.65875946461461,0.023322331562675,17902.4344973797,49.43179192446417,1,2635.654463396122,55274.79803192948
Furniture,Urban,1,44.78489815996862,14659.16955722042,1.976590242027629,Snowy,19,1744,211.1561643321997,702,87.29321191826665,8.24051964358196,Social Media,46,46,0.597884936362599,38.65933200295872,1.5615960443946106,2,39.01274930284973,0.174555495356965,2800.750562325707,3.672223507961159,0,36163.791446601324,12754.442194775194
Toys,Rural,0,39.17500404226284,7655.747436640409,2.8004394347401185,Sunny,35,3723,123.36086946807374,875,89.73402877554037,5.670428452774655,TV,71,33,0.7801675222251225,17.921553831612663,4.6150647352121466,271,84.8602377177228,0.9875857415385744,14319.35201679686,20.02772989909161,1,13352.756190584803,142780.43634850177
Electronics,Suburban,0,34.98526030497381,3370.927951005081,4.70330949777407,Rainy,44,3970,76.8218414644346,195,87.38717129638053,9.647453640906877,Billboard,47,41,0.3389830893381708,70.64611178336588,0.4820033880009664,143,55.25082149609151,0.360884912494307,7289.880153166378,2.1540485002962404,0,47444.71313817248,77570.69849807609
Furniture,Urban,1,30.847201369225097,4528.3298163247255,3.6399738005412687,Sunny,19,4667,106.37739353329442,372,72.05580820491669,2.2505185815957063,Radio,86,39,0.3796795830982377,57.71569991190758,0.2762001675373979,188,20.26979188260533,0.8204993781642388,2476.041940585641,9.961322132798744,1,27372.790846694308,165144.56193685913
Clothing,Urban,0,43.173286517073166,6608.696293321902,2.555073651446388,Rainy,37,4469,37.11286971003959,171,86.68109146439734,7.169906736661312,TV,90,23,0.8879018383283207,31.950595493660032,4.457291140910626,352,49.91848041550092,0.376086712835602,8039.958857639075,45.37355134192523,1,2635.9229489327754,75954.34982135215
Furniture,Rural,0,11.153103077137844,12903.3341968684,1.5256495314210738,Snowy,24,1806,107.08406349355276,301,81.25133939051645,3.762446907339233,TV,54,43,0.4041948796088813,30.23997924094776,2.6043088951305275,341,62.29091559280399,0.8400284507978156,17664.204677468573,4.823005189488483,1,20768.10032034521,77799.1925228809
Toys,Suburban,1,43.65544213821138,8266.47070723656,2.049940031602364,Snowy,46,2621,14.508439836435931,904,92.70081668343931,2.8617653247599195,TV,76,2,0.6247328518956144,88.0498696385857,6.865271869246291,224,77.06034926533908,0.9654395601267742,19620.41049012848,42.84279606878168,1,48349.2810527548,156940.29624931744
Furniture,Rural,1,39.474614921202615,632.8866090524983,3.324861909957533,Rainy,16,2902,317.3566163116293,948,90.12299076686853,1.8858360120803577,Radio,58,2,0.8892381375268256,79.00008327144731,7.269983789452784,180,84.91814293661179,0.4355362434191665,8159.59721345941,8.890161905504062,0,36788.276668966464,100445.99806676748
